Esperanto,Japanese_Trans,Chinese_Trans,Korean_Trans,Level_JP,Level_CN,Level_JP_Num,Level_JP_Scaled,Unified_Level
-ujo,{Ｂ}［接尾辞］（容器・樹木・国名を示す）,容器；（树名后缀）；（旧）国名后缀,"물건을 담는 그릇, 용기",,1,,,1
-ulo,{Ｂ}［接尾辞］（人・動物を示す）,具有该特点的人或物,특징지닌사람또는동물,,1,,,1
Pasko,"{Ｂ}【キ】復活祭, イースター; 【ユ】過越（すぎこし）の祭り",逾越节；复活节,기독교의 부활절,,8,,,8
abio,{Ｂ}【植】モミ（樅）（属）,冷杉属植物,전나무속 식물,,7,,,7
abomeno,"{Ｂ}嫌悪, 憎悪",憎恶,"혐오, 증오",,8,,,8
abrikoto,{Ｂ}【果】アンズ（杏）,杏（果实）,살구,,9,,,9
abrupta,"{Ｂ}突然の, 不意の; 険しい",猛然的，出其不意的,갑작스러운,,9,,,9
abstini,"{Ｂ}［自］（酒・タバコなどを）慎む, 節制する; 絶つ, やめる",节制，禁戒（烟酒等）；吃斋，斋戒,술·담배 등을 끊고 절제하다,,9,,,9
acida,"{Ｂ}酸っぱい, 酸味のある; 【化】酸性の",酸味的，酸性的,"신맛의, 산성의",,7,,,7
agento,"{Ｂ}代理人, 代理店; 手先; 【理】作用物質",代理人，代理商,"대리인, 대리업자",,9,,,9
agiti,"{Ｂ}［他］扇動する, かき立てる; （液体を）かき混ぜる",鼓动，煽动；搅动，搅拌,선동하다；휘저으며 섞다,,9,,,9
aglo,{Ｂ}【鳥】ワシ（鷲）（属）,雕属鸟类,독수리,,7,,,7
agordo,{Ｂ}【楽】調律; 【通】同調; （心の）調和,（各种乐器的）和音,악기 음을 맞춤,,7,,,7
akcio,"{Ｂ}【経】株, 株式",股份；股票，有价证券,주식,,9,,,9
akno,"{Ｂ}【医】にきび, 吹き出物",丘疹、疱疹、痤疮、粉刺的总称,여드름,,9,,,9
akrido,"{Ｂ}【虫】バッタ, イナゴ",蚱蜢,메뚜기,,9,,,9
akso,"{Ｂ}軸, 車軸; 心棒",轴，中心线，轴心,"축, 차축",,9,,,9
alarmo,"{Ｂ}警報, 非常報知",警报信号,"경보, 비상신호",,9,,,9
alaŭdo,{Ｂ}【鳥】ヒバリ（雲雀）（属）,云雀属鸟类,종달새,,9,,,9
aleo,"{Ｂ}並木道, 散歩道",园中小路，花径,정원오솔길,,9,,,9
algo,"{Ｂ}【植】藻（も）, 藻類",藻类,조류(藻類),,9,,,9
aluminio,{Ｂ}【化】アルミニウム,铝,알루미늄,,9,,,9
ambasado,{Ｂ}大使館; 大使の職,使团,대사관,,9,,,9
ampolo,{Ｂ}電球; 【医】アンプル,细颈瓶，安瓿，电灯泡,"전구, 전등",,9,,,9
angilo,{Ｂ}【魚】ウナギ（鰻）（属）,鳗鲡属鱼类（鳗，白鳝）,뱀장어,,9,,,9
ansero,{Ｂ}【鳥】ガン（雁）（属）; ガチョウ,雁属鸟类（雁，鹅）,거위,,9,,,9
aperturo,"{Ｂ}開口部, 穴; 【写】絞り",物体进出口，开度，光圈,물체의 구멍이나 입구,,9,,,9
apostolo,"{Ｂ}【キ】使徒; 《転》主唱者, 先駆者",使徒，鼓吹者,예수의 제자 사도,,9,,,9
apro,{Ｂ}【動】イノシシ（猪）,野猪,야생 멧돼지,,9,,,9
arda,"{Ｂ}燃えている, 白熱した; 熱烈な",白热，灼热,"타오르는, 뜨거운",,8,,,8
armo,"{Ｂ}武器, 兵器, =armilo",武器,무기,,6,,,6
arterio,{Ｂ}【解】動脈; 《転》幹線,动脉，干线,동맥,,9,,,9
artiko,{Ｂ}【解】関節; 節目,关节，枢纽,뼈가 이어지는 관절,,9,,,9
asembleo,"{Ｂ}総会, 集会; 議会",议会，大会,"총회, 의회",,9,,,9
asfalto,{Ｂ}アスファルト,沥青，柏油,아스팔트,,9,,,9
asisti,"{Ｂ}［他］（そばにいて）手伝う, 補佐する; 参列する",协助，辅佐，助理,"곁에서 돕다, 보좌하다",,9,,,9
avantaĝo,"{Ｂ}有利（な点）, 強み; 利益, 便宜",优越，优势；利益，方便,"유리함, 이점",,9,,,9
aveno,"{Ｂ}【植】カラスムギ（烏麦）（属）, オート麦",燕麦属植物；燕麦粒,귀리,,9,,,9
aviad/ilo,"{Ｂ}航空機, 飛行機",飞机,비행기,,8,,,8
aŭdaca,"{Ｂ}大胆な, 勇敢な; ずうずうしい",大胆，放肆，敢于冒险,대담하고 건방진,,9,,,9
bacilo,"{Ｂ}【生】桿菌（かんきん）, バチルス",杆菌,막대 모양 세균,,9,,,9
bakterio,"{Ｂ}【生】細菌, バクテリア",细菌,"세균,박테리아",,9,,,9
banto,{Ｂ}蝶結び（のリボン）,装饰花结,리본모양매듭,,9,,,9
bapti,{Ｂ}［他］【キ】洗礼を施す; 命名する,洗礼；命名,세례를 베풀다,,9,,,9
barbiro,"{Ｂ}理髪師, 床屋",理发师,이발사,,9,,,9
barko,{Ｂ}【海】バーク（３本マストの帆船）; 小舟,无甲板小船；三桅以上帆船,소형 범선,,9,,,9
basko,{Ｂ}（上着の）すそ,下摆,옷자락아래부분,,9,,,9
beto,{Ｂ}【植】フダンソウ（不断草）（属）; テンサイ（甜菜）,甜菜属植物,"식물 비트, 사탕무",,9,,,9
betulo,{Ｂ}【植】カバノキ（樺）（属）,桦木属植物,자작나무속식물,,8,,,8
bifsteko,{Ｂ}【料】ビーフステーキ,牛排，肉排,쇠고기 스테이크,,9,,,9
blasfemi,{Ｂ}［自］（神を）冒涜する; ののしる,亵渎，辱骂,신을 모독하다,,9,,,9
bonvoli,{Ｂ}［自］好意を持つ; （～u ...として）～してください,请（礼貌用语），劳驾；有善意,정중히 부탁함,,9,,,9
borso,{Ｂ}【経】株式取引所,交易所，证券交易,증권거래소,,9,,,9
boto,"{Ｂ}長靴, ブーツ",高筒靴,"장화, 부츠",,7,,,7
bovlo,"{Ｂ}鉢（はち）, ボウル, どんぶり",碗,사발,,9,,,9
braceleto,"{Ｂ}ブレスレット, 腕輪",镯,팔찌,,9,,,9
brak/umi,"{Ｂ}［他］抱擁する, 抱きしめる",拥抱，抱,"포옹하다, 껴안다",,8,,,8
brando,{Ｂ}【料】ブランデー; 蒸留酒,白兰地酒，蒸馏酒,"브랜디, 증류주",,9,,,9
brido,"{Ｂ}手綱（たづな）; 《転》抑制, 拘束",马勒，辔头,고삐,,9,,,9
brokanti,{Ｂ}［自］古道具を商う,买卖旧货,고물사고팔다,,9,,,9
bruto,{Ｂ}家畜（牛・馬・羊など）; 《転》獣のような人,家畜，牲畜；粗鲁的人，畜生（骂人）,"가축, 짐승 같은 사람",,9,,,9
budĝeto,"{Ｂ}予算, =buĝeto",同buĝeto（预算）,"예산, =buĝeto",,9,,,9
bukedo,{Ｂ}花束; （ワインの）芳香,花束，花球,꽃다발,,9,,,9
buko,"{Ｂ}バックル, 尾錠",带扣,"버클, 조임쇠",,9,,,9
bulbo,"{Ｂ}【植】球根, 鱗茎（りんけい）",球茎，鳞茎,식물의구근인경,,9,,,9
bulvardo,{Ｂ}大通り,林阴大道,대로,,8,,,8
burĝo,"{Ｂ}市民（中産階級の）, ブルジョア",自由民；中产者，布尔乔亚,"중산계급 시민, 부르주아",,7,,,7
buĉi,{Ｂ}［他］（家畜を）屠殺する; 虐殺する,宰杀（供神）；屠杀,가축을 도살하다,,9,,,9
centimetro,{Ｂ}センチメートル,厘米,센티미터,,9,,,9
cigaro,{Ｂ}葉巻,雪茄,시가,,9,,,9
cikado,{Ｂ}【虫】セミ（蝉）,蝉属昆虫,매미,,9,,,9
cikatro,"{Ｂ}傷跡, 瘢痕（はんこん）",伤痕，疤,"상처 자국, 흉터",,9,,,9
cikonio,{Ｂ}【鳥】コウノトリ（属）,鹳属鸟类,황새과 새,,9,,,9
cinamo,"{Ｂ}【料】シナモン, 肉桂（にっけい）",桂皮,"향신료, 계피",,9,,,9
cirkelo,{Ｂ}コンパス（円を描く道具）,两脚规，圆规,원 그리는 컴퍼스,,9,,,9
cirkvito,{Ｂ}【電】回路,电路,전기 회로,,9,,,9
ciro,"{Ｂ}靴墨, ワックス",皮革油，皮鞋油,구두약,,9,,,9
daktilo,{Ｂ}【植】ナツメヤシ（の実）,海枣，椰枣,대추야자 열매,,9,,,9
dando,"{Ｂ}伊達男, おしゃれな男",花花公子，纨绔子弟,"멋쟁이, 한량 남자",,9,,,9
daŭr/igi,"{Ｂ}［他］続けさせる, 継続する",使继续；使持续,지속시키다,,7,,,7
daŭro,{Ｂ}継続（期間）,持续的时间,지속 기간,,4,,,4
de/pendi,"{Ｂ}［自］依存する, 頼る; 次第である",依赖，依靠；取决于；从属于,…에 달려 있다,,8,,,8
de/teni (sin),"{Ｂ}［自］控える, 我慢する",不让接近，使离开；阻止，抑制，忍住,"막다, 억제하다",,9,,,9
debeto,"{Ｂ}【経】借方, 負債",负债，欠帐；帐簿的借方,"부채, 빚",,9,,,9
deliri,"{Ｂ}［自］うわごとを言う, 精神錯乱する; 夢中になる",谵妄，说胡话，精神错乱,정신착란으로헛소리를하다,,9,,,9
denunci,"{Ｂ}［他］密告する, 告発する",告发，揭发,고발하다,,9,,,9
deserto,{Ｂ}【料】デザート,餐后点心,"후식, 디저트",,8,,,8
detalo,"{Ｂ}詳細, 細部",细节，细目,"세부, 상세",,8,,,8
dev/ont/igi,{Ｂ}［他］義務を負わせる,使（某人）承担义务，使（某人）有责任；约束；（使）作出承诺,남에게 의무를 지우다,,9,,,9
diablo,{Ｂ}【宗】悪魔,魔鬼,"악마, 마귀",,8,,,8
dianto,{Ｂ}【植】ナデシコ（撫子）（属）; カーネーション,石竹属植物,카네이션,,9,,,9
dieto,"{Ｂ}規定食, 食事療法, ダイエット",（限制的）食谱；（给病人规定的）饮食,"식이요법, 규정식",,9,,,9
dikti,"{Ｂ}［他］口述する, 書き取らせる; 指図する",口述，口授，使听写；强加，指令；授意，指使,말로불러주어받아쓰게하다,,9,,,9
"dio,Dio",{Ｂ}【宗】神,神，上帝,"신,하느님",,4,,,4
domaĝi,"{Ｂ}［他］惜しむ, もったいながる",吝惜，爱惜,"아까워하다, 주기를 꺼리다",,7,,,7
dorloti,"{Ｂ}［他］甘やかす, 溺愛する",宠爱，溺爱,지나치게 귀여워하다,,9,,,9
doto,{Ｂ}持参金,嫁妆,지참금,,9,,,9
drapo,{Ｂ}ラシャ（羅紗）,呢绒，毛料子,모직물,,8,,,8
dresi,"{Ｂ}［他］（動物を）調教する, 仕込む",驯兽,동물을 조련하다,,9,,,9
efekto,"{Ｂ}効果, 効き目; 印象",印象，作用，影响，效果,"효과, 영향",,9,,,9
egoisto,"{Ｂ}利己主義者, エゴイスト",利己主义者,이기주의자,,9,,,9
ekspedi,"{Ｂ}［他］発送する, 送る",发送，寄发；发货,"발송하다, 보내다",,9,,,9
ekvatoro,{Ｂ}【地理】赤道,赤道,적도,,9,,,9
ekzekuti,"{Ｂ}［他］処刑する, 死刑を執行する",执行死刑，正法,사형을 집행하다,,9,,,9
el/doni,"{Ｂ}［他］出版する, 発行する; 引き渡す",交出；出版,출판하다,,9,,,9
el/turn/iĝi,"{Ｂ}［自］うまく切り抜ける, 言い逃れる",设法摆脱，设法脱身,교묘히 빠져나가다,,8,,,8
elasta,"{Ｂ}弾力のある, 伸縮自在の; 融通のきく",有弹力的，有弹性的；柔软的,탄력 있고 신축성 있는,,9,,,9
elektroniko,"{Ｂ}電子工学, エレクトロニクス",电子学,전자공학 분야,,9,,,9
emajlo,"{Ｂ}エナメル, 琺瑯（ほうろう）; 【解】（歯の）エナメル質",珐琅，搪瓷,"법랑, 에나멜",,9,,,9
emocio,"{Ｂ}感情, 情動; 感動",感动，激动；感情,감정,,8,,,8
enketi,{Ｂ}［自］調査する,审讯；调查,조사하다,,9,,,9
epidemio,"{Ｂ}【病】流行病, 疫病",流行病，瘟疫,"유행병, 전염병",,9,,,9
eskapi,"{Ｂ}［自］逃げる, 脱出する",逃脱；逃避,"도망가다, 탈출하다",,9,,,9
est/igi,"{Ｂ}［他］生じさせる, 引き起こす",使产生，使发生,"생기게 하다, 발생시키다",,9,,,9
etapo,{Ｂ}（軍隊の）宿営地; 行程; 段階,旅站，宿营地；一站路；阶段,"단계, 일의 한 구분",,9,,,9
etato,"{Ｂ}明細書, 一覧表; 予算表",一览表，详表，明细表,"명세서, 일람표",,9,,,9
ezoko,{Ｂ}【魚】カワカマス（属）,狗鱼属鱼类,민물꼬치고기류,,8,,,8
faco,"{Ｂ}面, 表面; 【数】面",（物体的）（平）面,물체의 한쪽 면,,9,,,9
fago,{Ｂ}【植】ブナ（橅）（属）,壳斗属或山毛榉属植物,너도밤나무,,9,,,9
fajenco,{Ｂ}ファイアンス陶器（錫釉陶器）,彩釉陶器，法昂斯陶,파이앙스 도기（주석유약 도기）,,9,,,9
faldo,"{Ｂ}ひだ, 折り目",折痕，折皱，褶子,주름 접힌 자국,,7,,,7
falsa,"{Ｂ}偽の, 偽造の",假，伪,"거짓의, 가짜의",,6,,,6
falĉi,{Ｂ}［他］（鎌で）刈る,割，刈；屠杀,낫으로 풀을 베다,,9,,,9
fasado,"{Ｂ}【建】正面, ファサード",（房屋的）正面,"건물의 정면, 외관",,9,,,9
fasono,"{Ｂ}（服の）仕立て, 裁断; 形, スタイル",（服装）式样,"옷의 재단과 모양, 스타일",,9,,,9
fasti,"{Ｂ}［自］断食する, 精進する",斋戒；断食,"단식하다, 금식하다",,9,,,9
fazeolo,{Ｂ}【植】インゲンマメ（隠元豆）（属）,菜豆属植物（菜豆、绿豆等）；菜豆粒，菜豆角,강낭콩속 식물,,9,,,9
felto,{Ｂ}フェルト,毡,"펠트, 모전",,9,,,9
fendo,"{Ｂ}割れ目, 裂け目",缝，裂缝，隙,"갈라진 틈, 균열",,8,,,8
feo,{Ｂ}妖精,仙，神灵,요정,,9,,,9
feĉo,"{Ｂ}おり, かす; 《転》くず",沉渣；糟粕,"찌꺼기, 앙금",,9,,,9
fi!,{Ｂ}［間］チェッ！,呸！（表示嫌恶，不满，轻蔑）,경멸·혐오를 나타내는 감탄사,,9,,,9
figo,{Ｂ}【果】イチジク（無花果）,无花果,무화과,,9,,,9
fiksa,"{Ｂ}固定した, 定着した",固定的，不变的,"고정된, 불변의",,5,,,5
flagri,{Ｂ}［自］（炎が）揺らめく; きらめく,闪烁；抖动，忽闪,불꽃이너울거리다,,9,,,9
flati,"{Ｂ}［他］お世辞を言う, へつらう",阿谀奉承；使人满意,아첨하거나 알랑거리다,,9,,,9
fluido,"{Ｂ}流体, 流動体",流体,"유체, 액체",,9,,,9
fojno,{Ｂ}干し草,干草,건초,,7,,,7
fonografo,{Ｂ}蓄音機,筒式留声机,축음기,,8,,,8
fontano,{Ｂ}噴水; 泉,人工喷泉，喷水池,분수대,,9,,,9
for/esti,"{Ｂ}［自］不在である, 欠席している",缺席，不在,결석하다,,9,,,9
formiko,{Ｂ}【虫】アリ（蟻）,蚂蚁,개미,,9,,,9
foso,"{Ｂ}穴, 堀",坑,구덩이,,6,,,6
fotelo,{Ｂ}肘掛け椅子,圈椅，安乐椅,팔걸이 의자,,9,,,9
fotografi,{Ｂ}［他］写真に撮る,摄影，照相,사진을 찍다,,7,,,7
frako,{Ｂ}【服】燕尾服,燕尾服,연미복,,9,,,9
frambo,"{Ｂ}【果】キイチゴ（木苺）, ラズベリー",覆盆子,"나무딸기, 라즈베리",,8,,,8
frua,"{Ｂ}早い, 初期の",早的，早期的,"이른, 초기의",,3,,,3
fulgo,{Ｂ}すす（煤）,煤烟，油烟,"그을음, 검댕",,8,,,8
funelo,{Ｂ}漏斗（じょうご）,漏斗，喇叭筒,깔때기,,9,,,9
funto,{Ｂ}【単】ポンド（重量単位）,一磅,무게 단위 파운드,,8,,,8
furaĝo,"{Ｂ}飼料, まぐさ",饲草,"가축 사료, 꼴",,9,,,9
galo,"{Ｂ}【解】胆汁; 《転》苦々しさ, 癇癪",胆汁；恼怒，脾气,쓸개에서 분비되는 담즙,,9,,,9
galoŝo,"{Ｂ}オーバーシューズ, ゴム靴",套鞋,"고무 덧신, 오버슈즈",,9,,,9
garaĝo,"{Ｂ}車庫, ガレージ",收费存车处；汽车修理厂；停车场,"차고, 주차장",,8,,,8
garbo,"{Ｂ}束（たば）, 稲束",捆，束状物,"곡식단, 묶음",,9,,,9
garni,"{Ｂ}［他］飾る, 装飾する; 付け合わせる",加固，装设；置备；装饰,"장식하다, 꾸미다",,9,,,9
gelateno,{Ｂ}ゼラチン,明胶，骨胶，动物胶,젤라틴,,9,,,9
generalo,{Ｂ}【軍】将軍,将领，将军,장군,,9,,,9
gesti,{Ｂ}［自］身振りをする,做手势，用姿势示意,손짓이나 몸짓을 하다,,8,,,8
girlando,{Ｂ}花輪,花环，花冠,화환,,9,,,9
gloro,"{Ｂ}栄光, 誉れ",光荣，荣誉,"영광, 영예",,8,,,8
gluo,"{Ｂ}糊（のり）, 接着剤",胶，胶水；糨糊,접착제,,7,,,7
gobio,{Ｂ}【魚】カマツカ（属）,鮈属鱼类，鮈鱼,"카마츠카, 모샘치류 물고기",,9,,,9
grego,{Ｂ}群れ（家畜の）,畜群，混乱的一群,가축 떼,,9,,,9
grimaci,{Ｂ}［自］しかめっ面をする,做怪相，扮鬼脸,얼굴을 찡그리다,,9,,,9
grinci,"{Ｂ}［自］きしる, ギシギシいう",发出刺耳的声音,삐걱거리다,,9,,,9
gripo,"{Ｂ}【病】インフルエンザ, 流感",流行性感冒,인플루엔자,,9,,,9
groto,{Ｂ}洞窟,岩洞，洞窟,동굴,,9,,,9
gudro,{Ｂ}タール,柏油，焦油,타르,,9,,,9
gust/umi,"{Ｂ}［他］味わう, 味見する",品味，品尝；领略，欣赏，享受,"맛보다, 음미하다",,9,,,9
gvardio,{Ｂ}【軍】近衛兵,近卫军,근위병,,9,,,9
ha!,"{Ｂ}［間］はっ！, ああ！",啊！（对突然发现的好事或坏事表示意外，惊异，吃惊）,놀람을 나타내는 감탄사,,1,,,1
hajlo,"{Ｂ}【気】雹（ひょう）, 霰（あられ）",冰雹,"우박, 싸락눈",,8,,,8
hangaro,{Ｂ}格納庫,飞机库，飞机棚,항공기 격납고,,9,,,9
haringo,{Ｂ}【魚】ニシン（鰊）,大西洋鲱,청어,,9,,,9
hav/igi,"{Ｂ}［他］入手させる, 得させる",使获得，使得到，使具有,얻게 하다,,9,,,9
he!,{Ｂ}［間］おい！,喂！,"이봐!, 어이!",,8,,,8
hektaro,{Ｂ}【単】ヘクタール,公顷,면적 단위 헥타르,,9,,,9
heĝo,{Ｂ}生け垣,灌木树篱，绿篱,산울타리,,9,,,9
ho!,{Ｂ}［間］おお！,嗬！啊！呵！（通常用以表示感情的激动；也常用于怨忿不满时）,놀라움이나 감정을 나타내는 외침,,1,,,1
horizontalo,{Ｂ}水平線,水平线，等高线，横线,수평선,,9,,,9
hufo,{Ｂ}（馬などの）ひづめ,蹄,발굽,,8,,,8
ia/foj/e,{Ｂ}［副］時々; かつて,有时；偶尔；有一次,"가끔, 어떤 때",,9,,,9
impeti,"{Ｂ}［自］突進する, 激しく動く",突进，冲刺,격렬히 돌진하다,,9,,,9
impulso,"{Ｂ}衝動; 【理】衝撃, インパルス",推进力；脉冲；冲动,순간적인 마음의 충동,,9,,,9
insidi,"{Ｂ}［自］わなを掛ける, 陥れようとする",设陷阱，布圈套，暗害,몰래 함정을 파 음해하다,,9,,,9
inspektoro,"{Ｂ}検査官, 監督官",检查员，督察（舞台监督多用 inspiciento）,"검사관, 감독관",,9,,,9
instanco,{Ｂ}【法】審級; 決定機関,诉讼审级,법원의 심급 단계,,9,,,9
intereso,"{Ｂ}興味, 関心; 利益",兴趣；利益；利害关系,"흥미, 관심, 이익, 이해관계",,3,,,3
interpelacii,{Ｂ}［他］（議会で）質問する,提出质问，质询,국회에서 질의하다,,9,,,9
invalido,{Ｂ}傷痍軍人; 身体障害者,残疾人，伤员，病弱者,몸이 불편한 사람,,9,,,9
jugo,"{Ｂ}くびき; 《転》束縛, 圧制",轭，轭形门；桎梏，奴役,"멍에, 속박",,9,,,9
juki,{Ｂ}［自］かゆい,痒，发痒,가렵고근지럽다,,9,,,9
jungi,{Ｂ}［他］（馬などを）車につなぐ,套（牲口），挂（车）,짐승을 수레에 매다,,9,,,9
kahelo,{Ｂ}タイル,方瓷砖，花砖,타일,,9,,,9
kajuto,"{Ｂ}船室, キャビン",船舱，机舱,"선실, 캐빈",,9,,,9
kakao,{Ｂ}カカオ,可可豆,카카오콩,,9,,,9
kakto,{Ｂ}【植】サボテン,仙人掌科植物,선인장과 식물,,9,,,9
kalkan/umo,{Ｂ}（靴の）かかと,鞋后跟,구두의 뒤꿈치,,9,,,9
kalo,"{Ｂ}たこ（胼胝）, まめ",趼子，茧子，胼胝,"굳은살, 티눈",,9,,,9
kamelo,{Ｂ}【動】ラクダ（駱駝）,骆驼属动物,낙타,,9,,,9
